player_name,Nationality,Preferred Foot,Date of Birth,appearances_,sub_appearances,XA,pass_attempts,pass_accuracy,long_pass_attempts,long_pass_accuracy,Minutes Played,Duels Won,Total Tackles,Interceptions,Blocks,Red Cards,Yellow Cards,XG,Touches in the Opposition Box,Aerial Duels Won,Assists,Shots On Target Inside the Box,cross_attempts,cross_accuracy,dribble_attempts,dribble_accuracy,Fouls,Goals,Hit Woodwork,Offsides,Shots On Target Outside the Box,Corners Taken,Appearances,free_kick_attempts,free_kicks_scored,Passes,Own Goals,Penalties Taken,Goals Conceded,Clean Sheets,Saves Made,Penalties Faced,penalty_attempts,penalties_scored,penalties_saved,penalty_save_precentage,player_image_url,player_country,player_club,player_position,player_stats_url,Age
Dane Scarlett,England,Right,2004-03-24,3,3,0.0,5,60,0,0,31,3,1,0,0,0,0,0.04,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/490145.png,England,Tottenham Hotspur,Forward,https://www.premierleague.com/en/players/490145/dane-scarlett/stats,21
Kevin Schade,Germany,Right,2001-11-27,38,12,1.76,448,64,11,64,2301,197,39,5,4,0,3,8.2,160,90,2,24,38,13,82,37,21,11,3,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/513418.png,Germany,Brentford,Midfielder,https://www.premierleague.com/en/players/513418/kevin-schade/stats,23
Kjell Scherpen,Netherlands,Right,2000-01-23,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/240514.png,Netherlands,Brighton and Hove Albion,Goalkeeper,https://www.premierleague.com/en/players/240514/kjell-scherpen/stats,25
Jeffrey Schlupp,Ghana,Both,1992-12-23,12,12,0.15,43,86,3,67,95,6,2,0,0,0,0,0.16,6,3,0,0,4,25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/86417.png,Ghana,Crystal Palace,Midfielder,https://www.premierleague.com/en/players/86417/jeffrey-schlupp/stats,32
Fabian Schär,Switzerland,Right,1991-12-20,34,1,1.03,1942,85,312,44,2937,115,36,45,26,1,9,3.8,47,59,0,9,13,8,11,73,35,4,2,4,10,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/119471.png,Switzerland,Newcastle United,Defender,https://www.premierleague.com/en/players/119471/fabian-schar/stats,33
Alex Scott,England,Right,2003-08-21,20,12,1.01,332,85,23,65,751,66,27,10,4,0,3,0.75,17,7,0,6,3,33,19,32,17,0,0,0,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/503139.png,England,Bournemouth,Midfielder,https://www.premierleague.com/en/players/503139/alex-scott/stats,22
Kristian Sekularac,Switzerland,Right,2003-12-07,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/511504.png,Switzerland,Fulham,Midfielder,https://www.premierleague.com/en/players/511504/kristian-sekularac/stats,21
Matz Sels,Belgium,Right,1992-02-26,0,0,0.0,902,49,720,36,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,0,0,0,0,0,46,13,120,3,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/85633.png,Belgium,Nottingham Forest,Goalkeeper,https://www.premierleague.com/en/players/85633/matz-sels/stats,33
Antoine Semenyo,Ghana,Right,2000-01-07,37,1,4.35,997,78,55,36,3209,227,55,11,9,0,9,9.98,211,67,5,51,58,14,126,55,73,11,5,15,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/437730.png,Ghana,Bournemouth,Forward,https://www.premierleague.com/en/players/437730/antoine-semenyo/stats,25
Marcos Senesi,Argentina,Left,1997-05-10,17,4,0.49,713,77,161,45,1108,85,39,14,7,0,5,0.84,16,33,0,0,11,27,10,60,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/221466.png,Argentina,Bournemouth,Defender,https://www.premierleague.com/en/players/221466/marcos-senesi/stats,28
Ryan Sessegnon,England,Left,2000-05-18,16,9,1.13,212,81,8,50,580,47,27,3,1,0,1,1.64,45,8,2,6,16,31,18,44,20,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/184349.png,England,Fulham,Midfielder,https://www.premierleague.com/en/players/184349/ryan-sessegnon/stats,25
Tommy Setford,England,Right,2006-03-13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Arsenal,Goalkeeper,https://www.premierleague.com/en/players/551221/tommy-setford/stats,19
Leo Shahar,England,Right,2007-03-18,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Newcastle United,Defender,https://www.premierleague.com/en/players/553746/leo-shahar/stats,18
Teddy Sharman-Lowe,England,Right,2003-03-30,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Chelsea,Goalkeeper,https://www.premierleague.com/en/players/499857/teddy-sharman-lowe/stats,22
Luke Shaw,England,Left,1995-07-12,7,3,0.77,277,89,24,63,348,8,4,2,1,0,1,0.03,5,3,0,0,10,10,0,0,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/106760.png,England,Manchester United,Defender,https://www.premierleague.com/en/players/106760/luke-shaw/stats,30
Jonjo Shelvey,England,Right,1992-02-27,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/50232.png,England,Nottingham Forest,Midfielder,https://www.premierleague.com/en/players/50232/jonjo-shelvey/stats,33
Martin Sherif,Netherlands,Left,2006-06-10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Netherlands,Everton,Forward,https://www.premierleague.com/en/players/536241/martin-sherif/stats,19
Shola Shoretire,England,Right,2004-02-02,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/472464.png,England,Manchester United,Forward,https://www.premierleague.com/en/players/472464/shola-shoretire/stats,21
Zain Silcott-Duberry,England,Right,2005-07-09,1,1,0.0,2,50,0,0,1,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Bournemouth,Forward,https://www.premierleague.com/en/players/530121/zain-silcott-duberry/stats,20
Lyanco,Brazil,Right,1997-02-01,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/212721.png,Brazil,Southampton,Defender,https://www.premierleague.com/en/players/212721/lyanco/stats,28
Abdallah Sima,Senegal,Right,2001-06-17,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/516211.png,Senegal,Brighton and Hove Albion,Forward,https://www.premierleague.com/en/players/516211/abdallah-sima/stats,24
Freddie Simmonds,England,Right,2008-03-09,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Brighton and Hove Albion,Defender,https://www.premierleague.com/en/players/604988/freddie-simmonds/stats,17
Jahmai Simpson-Pusey,England,Right,2005-11-04,2,1,0.02,114,93,5,20,95,3,1,0,1,0,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Manchester City,Defender,https://www.premierleague.com/en/players/554194/jahmai-simpson-pusey/stats,19
Luis Sinisterra,Colombia,Right,1999-06-17,12,11,1.31,85,84,0,0,230,20,7,1,0,0,0,1.21,26,3,1,7,7,29,18,44,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/224995.png,Colombia,Bournemouth,Forward,https://www.premierleague.com/en/players/224995/luis-sinisterra/stats,26
Oliver Skipp,England,Right,2000-09-16,24,14,0.0,495,84,29,41,1120,53,21,11,7,0,8,0.0,10,12,0,0,0,0,12,58,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/209042.png,England,Leicester City,Midfielder,https://www.premierleague.com/en/players/209042/oliver-skipp/stats,24
Jacob Slater,Ireland,Left,2004-10-05,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Ireland,Brighton and Hove Albion,Defender,https://www.premierleague.com/en/players/589100/jacob-slater/stats,20
Cieran Slicker,Scotland,Right,2002-09-15,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/434044.png,Scotland,Ipswich Town,Goalkeeper,https://www.premierleague.com/en/players/434044/cieran-slicker/stats,22
Gaga Slonina,United States,Right,2004-05-15,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/471798.png,United States,Chelsea,Goalkeeper,https://www.premierleague.com/en/players/471798/gaga-slonina/stats,21
Will Smallbone,Ireland,Right,2000-02-21,18,12,0.91,314,82,21,48,682,31,20,2,0,0,1,0.56,18,4,0,0,9,33,6,67,11,1,1,0,0,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/214466.png,Ireland,Southampton,Midfielder,https://www.premierleague.com/en/players/214466/will-smallbone/stats,25
Adam Smith,England,Right,1991-04-29,25,6,0.68,526,79,77,27,1596,56,24,15,5,0,7,0.65,9,14,0,0,33,21,13,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/54469.png,England,Bournemouth,Defender,https://www.premierleague.com/en/players/54469/adam-smith/stats,34
Emile Smith Rowe,England,Right,2000-07-28,34,9,2.04,1001,91,23,70,2061,67,31,11,2,0,3,4.54,62,6,3,12,16,31,32,50,19,6,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/209289.png,England,Fulham,Midfielder,https://www.premierleague.com/en/players/209289/emile-smith-rowe/stats,25
Fábio Silva,Portugal,Right,2002-07-19,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/449988.png,Portugal,Wolverhampton Wanderers,Forward,https://www.premierleague.com/en/players/449988/fabio-silva/stats,23
Douglas Luiz,Brazil,Right,1998-05-09,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/230046.png,Brazil,Aston Villa,Midfielder,https://www.premierleague.com/en/players/230046/douglas-luiz/stats,27
Dominic Solanke,England,Right,1997-09-14,27,2,1.15,353,71,15,73,2206,117,18,1,9,0,0,10.97,117,46,3,30,4,25,48,35,36,9,0,5,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/154566.png,England,Tottenham Hotspur,Forward,https://www.premierleague.com/en/players/154566/dominic-solanke/stats,27
Carlos Soler,Spain,Right,1997-01-02,31,17,1.9,629,89,39,51,1404,53,16,8,6,0,6,1.85,27,11,1,7,12,8,17,47,26,1,1,0,9,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/224860.png,Spain,West Ham United,Midfielder,https://www.premierleague.com/en/players/224860/carlos-soler/stats,28
Julio Soler,Argentina,Left,2005-02-16,3,3,0.0,13,85,0,0,9,2,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Argentina,Bournemouth,Defender,https://www.premierleague.com/en/players/575901/julio-soler/stats,20
Manor Solomon,Israel,Both,1999-07-24,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/235674.png,Israel,Tottenham Hotspur,Forward,https://www.premierleague.com/en/players/235674/manor-solomon/stats,26
Son Heung-Min,South Korea,Both,1992-07-08,30,6,5.13,833,84,23,70,2116,80,17,5,0,0,1,7.35,131,6,9,23,40,23,70,41,6,7,4,12,14,38,0,1,1,0,0,0,0,0,0,0,2,1,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/85971.png,South Korea,Tottenham Hotspur,Forward,https://www.premierleague.com/en/players/85971/son-heung-min/stats,33
Ramón Sosa,Paraguay,Right,1999-08-31,19,18,0.36,84,71,5,60,281,25,5,4,0,0,1,1.01,15,4,0,5,4,75,13,62,6,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/502222.png,Paraguay,Nottingham Forest,Forward,https://www.premierleague.com/en/players/502222/ramon-sosa/stats,26
Tomás Soucek,Czech Republic,Right,1995-02-27,35,5,1.26,949,75,82,60,2570,176,46,20,21,0,8,6.9,109,101,1,17,14,14,12,50,47,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/215439.png,Czech Republic,West Ham United,Midfielder,https://www.premierleague.com/en/players/215439/tomas-soucek/stats,30
Boubakary Soumaré,France,Right,1999-02-27,31,6,1.03,1218,88,49,53,2170,108,37,27,10,0,8,0.26,18,22,0,0,10,40,41,66,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/225902.png,France,Leicester City,Midfielder,https://www.premierleague.com/en/players/225902/boubakary-soumare/stats,26
Lino Sousa,England,Left,2005-01-19,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Aston Villa,Defender,https://www.premierleague.com/en/players/514315/lino-sousa/stats,20
Harry Souttar,Australia,Right,1998-10-22,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/194190.png,Australia,Leicester City,Defender,https://www.premierleague.com/en/players/194190/harry-souttar/stats,26
Djed Spence,England,Right,2000-08-09,25,6,1.36,979,87,40,33,1790,129,47,21,9,1,2,0.56,25,21,2,0,25,36,69,55,21,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/232859.png,England,Tottenham Hotspur,Defender,https://www.premierleague.com/en/players/232859/djed-spence/stats,25
Marko Stamenic,New Zealand,Right,2002-02-19,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,New Zealand,Nottingham Forest,Midfielder,https://www.premierleague.com/en/players/495161/marko-stamenic/stats,23
Jay Stansfield,England,Right,2002-11-24,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/490146.png,England,Fulham,Forward,https://www.premierleague.com/en/players/490146/jay-stansfield/stats,22
Ellis Stanton,England,Right,2005-02-19,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Newcastle United,Midfielder,https://www.premierleague.com/en/players/554195/ellis-stanton/stats,20
Jason Steele,England,Right,1990-08-18,0,0,0.0,105,90,23,61,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,3,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/49262.png,England,Brighton and Hove Albion,Goalkeeper,https://www.premierleague.com/en/players/49262/jason-steele/stats,35
Jack Stephens,England,Right,1994-01-27,19,2,0.28,938,92,47,64,1394,44,34,13,13,2,2,0.57,11,6,0,0,0,0,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/88900.png,England,Southampton,Defender,https://www.premierleague.com/en/players/88900/jack-stephens/stats,31
Luca Stephenson,England,Right,2003-09-17,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Liverpool,Midfielder,https://www.premierleague.com/en/players/466936/luca-stephenson/stats,21
Raheem Sterling,England,Both,1994-12-08,17,10,0.0,182,85,2,50,496,28,9,1,0,0,1,0.0,47,1,2,0,16,19,20,50,12,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/103955.png,England,Arsenal,Forward,https://www.premierleague.com/en/players/103955/raheem-sterling/stats,30
Finley Stevens,Wales,Right,2003-04-10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/450550.png,Wales,Brentford,Defender,https://www.premierleague.com/en/players/450550/finley-stevens/stats,22
Ross Stewart,Scotland,Right,1996-07-11,12,8,0.05,95,71,0,0,385,29,6,1,0,0,1,1.1,16,13,0,5,0,0,5,60,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/230348.png,Scotland,Southampton,Forward,https://www.premierleague.com/en/players/230348/ross-stewart/stats,29
Jakub Stolarczyk,Poland,Right,2000-12-19,0,0,0.0,350,58,210,30,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,2,28,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Poland,Leicester City,Goalkeeper,https://www.premierleague.com/en/players/436680/jakub-stolarczyk/stats,24
John Stones,England,Right,1994-05-28,11,5,0.18,402,91,25,72,545,18,6,4,3,0,1,0.43,4,8,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/97299.png,England,Manchester City,Defender,https://www.premierleague.com/en/players/97299/john-stones/stats,31
Thomas Strakosha,Albania,Right,1995-03-19,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/140200.png,Albania,Brentford,Goalkeeper,https://www.premierleague.com/en/players/140200/thomas-strakosha/stats,30
Jørgen Strand Larsen,Norway,Right,2000-02-06,35,5,1.04,451,65,18,61,2599,104,10,6,4,0,4,10.27,116,67,4,25,6,17,19,42,46,14,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/247412.png,Norway,Wolverhampton Wanderers,Forward,https://www.premierleague.com/en/players/247412/j-rgen-strand-larsen/stats,25
Zak Sturge,England,Left,2004-06-15,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Chelsea,Defender,https://www.premierleague.com/en/players/496222/zak-sturge/stats,21
Ronnie Stutter,England,Right,2005-01-06,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Chelsea,Forward,https://www.premierleague.com/en/players/517996/ronnie-stutter/stats,20
Yukinari Sugawara,Japan,Right,2000-06-28,30,14,2.46,722,85,40,40,1555,55,31,11,10,0,4,0.49,29,5,1,6,55,16,19,47,15,1,0,4,4,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/219279.png,Japan,Southampton,Defender,https://www.premierleague.com/en/players/219279/yukinari-sugawara/stats,25
Kamaldeen Sulemana,Ghana,Right,2002-02-15,26,9,0.85,328,84,13,54,1406,85,22,6,4,0,2,1.49,63,13,1,14,26,31,95,41,22,1,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/504783.png,Ghana,Southampton,Midfielder,https://www.premierleague.com/en/players/504783/kamaldeen-sulemana/stats,23
Crysencio Summerville,Netherlands,Right,2001-10-30,19,12,1.73,231,79,10,30,780,53,13,0,4,0,2,1.63,40,4,1,9,13,38,31,42,9,1,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/450070.png,Netherlands,West Ham United,Forward,https://www.premierleague.com/en/players/450070/crysencio-summerville/stats,23
Mahamadou Susoho,Spain,Right,2005-01-20,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Spain,Manchester City,Midfielder,https://www.premierleague.com/en/players/496283/mahamadou-susoho/stats,20
James Sweet,Wales,Right,2003-11-03,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Wales,Arsenal,Defender,https://www.premierleague.com/en/players/503308/james-sweet/stats,21
Sil Swinkels,Netherlands,Right,2004-01-06,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Netherlands,Aston Villa,Defender,https://www.premierleague.com/en/players/514287/sil-swinkels/stats,21
Kamarai Swyer,England,Right,2002-12-04,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/461030.png,England,West Ham United,Midfielder,https://www.premierleague.com/en/players/461030/kamarai-swyer/stats,22
Sam Szmodics,Ireland,Right,1995-09-24,20,7,0.46,187,77,21,52,1001,34,16,6,2,0,2,3.41,33,6,0,7,8,25,10,40,9,4,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/172453.png,Ireland,Ipswich Town,Midfielder,https://www.premierleague.com/en/players/172453/sam-szmodics/stats,29
Dominik Szoboszlai,Hungary,Right,2000-10-25,36,7,5.88,1243,86,83,65,2496,102,38,9,5,0,6,7.34,108,19,6,22,24,25,38,55,44,6,1,4,20,17,0,4,4,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/424876.png,Hungary,Liverpool,Midfielder,https://www.premierleague.com/en/players/424876/dominik-szoboszlai/stats,24
